source_kind,dependency,category,dotnet_action,path,line,symbol,notes
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/TurnBased/PunTurnManager.cs,181,RaiseEventOptions,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/UI/OnPointerOverTooltip.cs,22,PhotonView,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/UI/OnPointerOverTooltip.cs,29,PhotonView,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Photon/PhotonUnityNetworking/UtilityScripts/UI/OnPointerOverTooltip.cs,39,PhotonView,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,29,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,39,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,56,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,77,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,88,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,98,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,111,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,121,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,131,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,141,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,151,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,161,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,171,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,181,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleAudio.cs,191,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,16,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,21,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,28,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,35,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,42,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,49,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,56,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,63,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,70,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,77,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,82,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,90,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,100,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,110,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,120,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,130,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleEPOOutline.cs,140,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,28,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,39,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,50,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,61,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,72,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,85,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,108,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,109,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,113,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,115,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,118,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,149,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,175,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,188,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,200,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,95,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics.cs,109,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,27,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,38,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,49,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,59,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,81,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,82,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,86,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,89,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,123,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,152,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,165,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,177,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,67,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModulePhysics2D.cs,82,Tween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleSprite.cs,24,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleSprite.cs,34,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleSprite.cs,45,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleSprite.cs,78,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleSprite.cs,40,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleSprite.cs,74,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,31,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,45,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,55,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,69,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,79,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,91,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,102,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,130,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,144,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,158,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,175,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,185,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,195,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,210,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,220,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,230,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,241,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,251,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,261,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,271,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,282,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,293,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,303,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,312,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,321,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,332,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,349,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,365,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,380,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,403,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,404,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,408,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,411,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,436,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,449,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,458,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,472,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,486,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,504,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,519,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,531,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,539,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,560,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,581,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,602,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,628,DOTween,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,97,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,347,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,363,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,378,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,387,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,434,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,447,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,456,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,556,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,577,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
symbol,DOTween,Animation,IGNORE_FOR_HEADLESS,DCGO/Assets/Plugins/Demigiant/DOTween/Modules/DOTweenModuleUI.cs,598,Tweener,Tween/animation dependency. Strip from deterministic rules and action processing.
